0,3918
0.004,3918
0.008,3916
0.012,3913
0.016,3913
0.02,3912
0.024,3918
0.028,3918
0.032,3918
0.036,3913
0.04,3910
0.044,3892
0.048,3892
0.052,3892
0.056,3913
0.06,3913
0.064,3918
0.068,3918
0.072,3913
0.076,3913
0.08,3915
0.084,3915
0.088,3916
0.092,3914
0.096,3914
0.1,3920
0.104,3920
0.108,3914
0.112,3914
0.116,3914
0.12,3910
0.124,3910
0.128,3915
0.132,3915
0.136,3917
0.14,3919
0.144,3919
0.148,3912
0.152,3912
0.156,3916
0.16,3916
0.164,3917
0.168,3912
0.172,3912
0.176,3914
0.18,3914
0.184,3891
0.188,3913
0.192,3913
0.196,3912
0.2,3913
0.204,3913
0.208,3913
0.212,3894
0.216,3917
0.22,3917
0.224,3920
0.228,3912
0.232,3912
0.236,3912
0.24,3915
0.244,3912
0.248,3912
0.252,3912
0.256,3920
0.26,3920
0.264,3920
0.268,3918
0.272,3918
0.276,3916
0.28,3916
0.284,3913
0.288,3913
0.292,3916
0.296,3916
0.3,3917
0.304,3918
0.308,3918
0.312,3920
0.316,3920
0.32,3912
0.324,3912
0.328,3916
0.332,3912
0.336,3912
0.34,3916
0.344,3916
0.348,3913
0.352,3918
0.356,3918
0.36,3912
0.364,3914
0.368,3914
0.372,3914
0.376,3893
0.38,3914
0.384,3914
0.388,3913
0.392,3911
0.396,3911
0.4,3892
0.404,3892
0.408,3915
0.412,3915
0.416,3891
0.42,3913
0.424,3913
0.428,3916
0.432,3916
0.436,3916
0.44,3892
0.444,3892
0.448,3911
0.452,3911
0.456,3914
0.46,3914
0.464,3888
0.468,3915
0.472,3915
0.476,3915
0.48,3915
0.484,3915
0.488,3890
0.492,3890
0.496,3914
0.5,3914
0.504,3916
0.508,3916
0.512,3919
0.516,3918
0.52,3918
0.524,3917
0.528,3917
0.532,3893
0.536,3893
0.54,3916
0.544,3914
0.548,3914
0.552,3916
0.556,3916
0.56,3918
0.564,3918
0.568,3918
0.572,3919
0.576,3895
0.58,3895
0.584,3895
0.588,3914
0.592,3911
0.596,3911
0.6,3916
0.604,3908
0.608,3908
0.612,3915
0.616,3915
0.62,3919
0.624,3919
0.628,3914
0.632,3915
0.636,3915
0.64,3915
0.644,3915
0.648,3895
0.652,3915
0.656,3915
0.66,3920
0.664,3920
0.668,3914
0.672,3914
0.676,3918
0.68,3915
0.684,3915
0.688,3916
0.692,3916
0.696,3914
0.7,3919
0.704,3919
0.708,3917
0.712,3917
0.716,3910
0.72,3910
0.724,3915
0.728,3914
0.732,3914
0.736,3917
0.74,3921
0.744,3921
0.748,3921
0.752,3921
0.756,3922
0.76,3922
0.764,3917
0.768,3893
0.772,3893
0.776,3916
0.78,3916
0.784,3914
0.788,3890
0.792,3890
0.796,3912
0.8,3912
0.804,3913
0.808,3913
0.812,3916
0.816,3892
0.82,3892
0.824,3892
0.828,3916
0.832,3919
0.836,3919
