1.55414,4.88585,-3.33044
-1.25378,8.09693,-0.236586
0.686513,4.92493,-2.10214
2.58458,-8.76533,-0.902164
2.9788,-3.55471,-2.95408
1.34806,-0.68737,-1.44369
0.351867,-0.739486,-0.00567113
3.71836,-1.48138,-4.60298
1.2667,6.17504,-3.28816
2.86363,0.245146,-3.87523
1.05421,3.9404,-2.34613
1.0313,-1.7243,-0.69492
2.13537,-2.51226,-2.04703
1.5665,-0.503926,-1.80816
-0.199671,4.78996,-0.797599
4.17837,-2.15788,-5.06685
1.34971,-3.08565,-0.76083
5.243,1.36608,-7.5946
0.205753,5.30913,-1.52511
0.220665,1.12815,-0.35185
0.861464,-1.7857,-0.434747
0.990254,-0.585456,-0.961661
4.0722,-3.76243,-4.45674
0.338415,0.711811,-0.401111
1.52299,-0.283662,-1.80894
1.15761,0.68327,-1.56323
2.43849,4.93537,-4.60795
5.65197,-1.32898,-7.40882
3.09866,-7.20077,-2.08358
0.291035,-0.233286,-0.0633965
3.19869,-2.67626,-3.51919
1.28837,2.8675,-2.37409
0.137295,2.29218,-0.565329
4.59521,-3.18059,-5.37013
0.463785,1.51609,-0.810004
0.0954789,8.60283,-2.30863
1.43428,-0.547676,-1.60678
1.87644,-6.32586,-0.587527
-0.47211,7.8682,-1.2879
1.0356,2.75877,-1.98193
0.951132,-3.03526,-0.205829
3.91098,2.2108,-5.93306
2.64924,-9.37799,-0.819496
0.634342,0.919888,-0.883314
1.76069,7.34396,-4.32783
0.522259,-0.637858,-0.278125
5.41893,-1.32046,-7.07833
1.86504,0.168152,-2.42668
3.43084,-6.77942,-2.67851
3.17957,-8.49784,-1.82857
-1.48601,9.63116,-0.343176
0.634003,3.22249,-1.54072
4.2492,-6.26424,-3.99479
0.439382,-1.22818,0.00893514
3.22346,4.32123,-5.55387
4.02441,0.455407,-5.59357
0.284818,-0.377805,-0.0132235
0.878649,-0.0917208,-0.943292
0.411165,-1.13457,0.0225002
4.55731,-4.56358,-4.92084
-0.663918,4.40774,-0.0251852
0.0955183,3.93911,-0.976202
2.31926,-1.31293,-2.65239
1.65653,3.37395,-3.04475
3.81055,-6.04783,-3.42997
1.09407,-0.253251,-1.20489
0.634221,1.83621,-1.14495
5.30737,1.87375,-7.83161
1.9432,-5.05082,-1.04719
2.69363,-6.63331,-1.6671
3.45701,-2.39099,-3.96973
2.57143,-0.474389,-3.25222
3.92062,4.07348,-6.47902
3.49335,1.62941,-5.17032
-1.17106,8.05922,-0.343974
5.7207,-0.224647,-7.82252
2.03011,-2.05029,-2.02865
3.69759,-1.63153,-4.5304
0.381588,0.655959,-0.446829
3.25508,-8.24939,-2.00743
0.247117,4.77849,-1.43259
2.18275,-5.98786,-1.12168
1.90484,4.33784,-3.67486
3.78647,3.56695,-6.14266
3.14161,-5.7738,-2.55264
2.63112,1.12886,-3.79555
5.48071,-5.10781,-6.08449
0.126075,8.73258,-2.38942
0.669512,3.93497,-1.79501
4.29121,2.14122,-6.45636
0.161547,-0.00910355,0.0575337
1.22861,4.20391,-2.67056
0.998055,-0.451925,-1.01096
0.463221,-0.724324,-0.16908
1.21899,-1.34095,-1.07257
-0.0834233,1.14596,0.0774736
0.348952,0.495209,-0.354277
1.15034,3.46017,-2.34625
1.54915,2.21769,-2.56098
4.39405,-5.2366,-4.49532
