-0.528944,2.82669,-0.479725
0.540413,1.13827,-3.51901
0.328047,0.0228142,-0.0139114
0.989472,-1.9724,0.00797996
0.32418,0.523614,-0.992309
0.844169,-0.498294,-2.06843
2.06765,-2.46345,-5.479
-0.865333,4.33328,-1.47455
-1.14161,6.72418,-4.59871
1.78103,-2.17858,-4.32903
0.822741,-0.409803,-2.11684
2.04998,-3.38705,-3.52576
1.73091,-4.16073,-0.0639995
2.50725,-6.43053,-0.182442
-1.26744,5.94996,-2.29531
2.14636,-1.5454,-7.78737
-2.51588,9.45369,-1.81209
0.804705,-1.0172,-0.793833
0.930567,-1.80117,0.0189337
1.92326,-2.00032,-5.53895
2.56709,-3.59634,-6.20988
-1.08996,5.75856,-2.97737
2.07651,-1.80264,-6.85377
0.997183,-1.64445,-0.694189
0.682618,1.11562,-4.32695
-0.527298,6.26628,-7.36877
-0.127662,5.35278,-7.93959
1.32896,0.384865,-6.74351
1.47787,-1.05492,-4.75739
1.02934,-0.795838,-2.58438
3.05874,-6.33774,-3.67695
0.63005,-0.752938,-0.274425
-0.184001,2.45531,-1.80661
2.9074,-5.01492,-5.41458
1.17598,0.475471,-6.00681
2.16679,-1.64557,-7.70964
0.955704,-0.720263,-2.2937
1.63253,-0.128884,-7.53738
-1.57381,5.74651,-0.0501688
-1.38403,5.3618,-0.419436
2.5997,-6.33298,-0.932216
1.20157,0.945122,-7.09968
0.29095,0.191728,-0.129157
0.415783,-0.0147143,-0.465268
1.23682,1.15453,-7.73001
2.22117,-2.71001,-5.90698
0.565531,1.42994,-4.25308
-0.273739,2.95349,-2.26455
0.256747,0.305031,-0.150541
1.19461,-1.97613,-1.2154
0.275884,2.7129,-5.0811
0.35006,-0.0549821,0.00960455
-0.801921,4.74378,-2.67604
-1.00256,6.51314,-5.01093
2.94708,-6.21761,-3.24727
0.774673,-0.471251,-1.70554
2.06031,-0.792833,-8.77619
0.0320248,1.00513,-0.202417
-0.605368,3.17376,-0.715307
1.87323,-3.61763,-2.00414
2.01266,-4.16437,-1.74721
2.75183,-5.80868,-2.8936
-2.34287,8.79272,-1.52824
2.68738,-6.26879,-1.5867
-0.404561,2.37085,-0.314338
-1.45375,5.71648,-0.710489
0.228791,0.382667,-0.138079
0.501851,2.48551,-5.98212
0.531974,1.27432,-3.74049
1.54153,-0.0588467,-7.13148
3.28399,-6.86186,-3.98025
-1.34409,5.75849,-1.45244
-0.806774,6.19863,-5.55661
-0.203723,4.29462,-5.36691
3.27762,-6.75634,-4.15303
1.28916,-2.29226,-1.15044
1.05947,-0.973443,-2.40992
-0.627214,2.90522,-0.0471494
0.517494,-0.385538,-0.333888
-0.185316,1.54295,0.0259931
3.17728,-4.69259,-7.67847
0.152762,0.951028,-0.818628
-0.812022,3.47511,-0.078085
-0.513309,4.37653,-3.6732
-0.00959835,1.86107,-1.66455
3.06862,-4.57637,-7.25895
1.06145,-1.85226,-0.664169
1.41376,1.01414,-8.51083
1.05131,-1.9801,-0.347646
0.496151,0.569009,-2.11493
2.68058,-6.1889,-1.7057
0.901158,0.411253,-4.22946
-1.21422,4.81933,-0.35332
0.123272,1.25613,-1.2519
0.895278,1.79608,-6.96383
2.81439,-3.7924,-7.30152
0.262086,0.494214,-0.560944
-1.78744,6.42581,-0.126967
1.93282,-1.14976,-7.29742
0.895591,-1.0993,-1.17495
