3.44196,8.83007,-1.78912
4.69546,5.87439,-1.27158
2.76544,1.32384,-0.0459031
-7.03503,4.65392,0.303022
1.34883,8.29089,-1.43673
-3.59306,3.44358,0.189545
-3.12593,6.80331,-0.608967
1.18015,7.83751,-1.31724
2.3604,8.99429,-1.70544
0.711008,-0.0981092,0.498357
-0.213641,0.561941,0.454418
5.52626,3.03494,-0.732904
1.24792,2.38812,-0.113796
4.43839,8.17098,-1.75337
-3.02596,2.20631,0.401481
4.51138,1.84068,-0.35475
5.8203,3.87547,-0.95236
5.91903,1.8993,-0.524181
1.96785,-0.798883,0.514435
3.25675,4.9909,-0.915395
3.65159,-0.892635,0.348186
8.37904,-1.32547,-0.0809006
6.94752,-0.490859,-0.107312
-0.0382754,6.83205,-0.958426
0.17711,6.90944,-0.999555
-1.51403,4.32754,-0.237893
-0.150387,0.718468,0.412606
2.43863,-0.351163,0.362633
4.85728,3.1014,-0.673343
2.87104,0.434619,0.139969
-3.67874,2.75455,0.352181
-1.0505,2.71511,0.068921
0.23255,0.121651,0.502683
-1.16511,1.24584,0.40816
3.61896,0.995309,-0.0677305
-1.03955,2.77658,0.0540431
-2.62782,8.18107,-0.970479
8.68667,-0.235055,-0.357395
2.1516,7.46471,-1.34233
0.589421,1.94326,0.0582293
1.56292,2.74863,-0.228909
0.000420616,2.37907,0.0268271
5.52715,4.8211,-1.12993
3.61105,5.97647,-1.17378
5.68608,3.34711,-0.820033
-2.31031,1.37661,0.506344
7.62221,-0.607621,-0.15633
0.834283,2.74174,-0.146418
-1.85438,4.2632,-0.18578
0.114203,0.193257,0.49992
-1.14891,1.8906,0.26308
5.12145,2.6815,-0.609383
4.33911,-0.849195,0.262142
3.73005,5.0933,-0.990739
0.0839347,0.122375,0.519035
-3.88186,5.9474,-0.334771
4.1934,2.44241,-0.453136
-5.46907,4.27123,0.214068
4.05724,1.03992,-0.126341
3.81815,3.82258,-0.718146
3.852,-0.751335,0.294519
-0.930516,1.81872,0.254787
3.68666,0.131032,0.116809
4.61086,7.94681,-1.72272
-4.97669,7.84086,-0.633892
-5.24798,4.04621,0.239507
2.48796,0.0714828,0.26323
2.19123,0.716908,0.152773
-0.802234,6.78501,-0.863087
-5.65773,7.13885,-0.402219
-0.923152,6.84581,-0.863162
0.0614568,0.158159,0.513581
5.59086,0.579923,-0.194523
-0.601783,4.01199,-0.269134
-0.754162,0.601793,0.50562
-0.374626,0.43206,0.501167
3.66454,6.50636,-1.29747
6.02896,2.05547,-0.571101
7.32542,-0.56392,-0.133065
2.21137,9.07906,-1.70772
-0.235706,5.12744,-0.557687
0.926759,7.93319,-1.31035
-2.90278,7.94711,-0.887937
4.18473,-1.46168,0.415403
3.02208,8.27106,-1.61825
1.83106,1.4102,0.0387277
1.74931,9.41128,-1.73021
7.40399,1.92345,-0.694543
3.24869,8.51587,-1.69782
5.07729,0.39245,-0.0957988
1.11231,-0.33194,0.50573
1.36262,4.8431,-0.672091
-5.22116,6.24229,-0.25149
9.91713,-0.17175,-0.508181
2.21624,6.68941,-1.17723
-1.59561,1.36417,0.429696
5.33933,1.36009,-0.339945
9.04868,-3.87684,0.411666
0.385491,0.43941,0.415077
5.93306,7.03792,-1.66766
