-3.18666,1.87447,-0.202807
4.34095,0.208521,-0.418759
-7.90899,5.27413,-2.42188
-3.16593,3.67818,-2.01169
6.96019,-0.659864,-0.205184
7.09253,-0.168073,-0.730059
-0.516117,3.59935,-2.59532
5.1332,4.24245,-4.65075
-3.0659,1.26709,0.374386
-2.22136,4.11571,-2.68537
-2.98613,2.16717,-0.545632
-1.27545,2.28431,-1.09045
2.64734,0.126833,0.0863316
0.465235,5.82393,-5.06524
2.88123,2.04723,-1.89253
0.303902,1.99219,-1.19317
-3.54962,4.34043,-2.57803
-1.87388,4.88428,-3.54081
-0.406531,3.52834,-2.55171
6.06341,1.0059,-1.64675
2.24358,0.525474,-0.21137
4.52964,3.94286,-4.20027
-2.18663,5.2419,-3.82025
0.403164,5.04246,-4.26825
2.45134,-0.107748,0.369912
8.03841,2.11405,-3.24865
-1.41209,7.01983,-5.79181
6.26899,1.28302,-1.97527
6.56102,1.48915,-2.2544
1.80625,3.37904,-2.9556
9.49249,0.282569,-1.78069
-3.79114,6.3477,-4.52492
-0.159413,3.02886,-2.11401
0.430093,1.57483,-0.807351
-4.27653,4.26358,-2.31944
-6.35573,5.86759,-3.40366
-1.1135,1.16229,-0.00891587
-1.56312,4.2064,-2.94062
-1.3813,1.51713,-0.296801
7.62784,1.96859,-3.00055
1.4661,2.81059,-2.30211
-0.138443,0.738811,0.1708
6.33922,4.15167,-4.86147
-2.17559,3.70596,-2.28706
-0.129394,1.51426,-0.606907
-6.58135,2.68532,-0.164981
6.57411,0.521678,-1.29021
-0.285244,5.37664,-4.43032
0.759815,0.311515,0.373531
-6.68645,4.55761,-2.011
-2.99949,5.0023,-3.37743
-3.29997,4.12268,-2.42269
-2.93439,2.78639,-1.17779
6.41766,0.440565,-1.16998
-0.455809,2.59819,-1.60924
0.210541,0.784703,0.0376618
-0.797571,1.97336,-0.898966
9.8096,0.23062,-1.80802
7.96058,0.633697,-1.74884
1.79743,5.20286,-4.77722
-4.0811,1.79816,0.0971108
0.408407,0.933918,-0.16102
0.181358,0.424485,0.405176
-0.814324,1.32291,-0.244328
6.43697,-0.0891325,-0.64511
-7.38992,2.71274,0.00973517
5.0574,3.60298,-3.99233
0.864094,1.11855,-0.459569
4.5499,0.881966,-1.14444
-4.92465,5.10699,-3.00083
-1.65115,2.15414,-0.866353
-3.30909,3.05569,-1.35342
1.63121,6.66679,-6.19959
1.86424,4.41984,-4.0109
-4.93913,6.63689,-4.5271
4.29754,3.87621,-4.07559
4.07136,4.67935,-4.82219
-3.15317,3.42576,-1.76246
-3.66313,3.84743,-2.05665
-2.12213,6.60891,-5.20337
5.45801,1.79991,-2.28941
-1.42194,4.16793,-2.93745
0.181579,0.487727,0.341879
-1.52453,3.99449,-2.73836
1.04848,3.40084,-2.78796
2.11451,1.34432,-0.997943
-0.367353,1.05246,-0.0856228
-1.05959,1.94337,-0.803475
1.97642,0.0283158,0.352578
-5.83589,4.37254,-2.03857
2.0018,0.52566,-0.151109
1.59717,3.7215,-3.24579
-2.2761,1.12245,0.321577
7.6382,-1.29319,0.258636
-4.54939,4.14582,-2.13347
0.0415657,0.605382,0.259227
2.35283,1.38951,-1.10272
0.176159,4.7677,-3.93674
1.6035,1.28752,-0.813392
7.70075,0.599562,-1.64975
