0.596492,3.90442,-2.74783
0.410467,2.85844,-1.56615
3.14307,-3.25874,-1.02284
1.02433,7.29843,-6.28925
0.493788,0.536665,0.229799
-0.218813,6.34304,-3.42118
-1.33979,7.14393,-2.2203
5.50263,-1.8458,-6.13287
1.63383,0.387066,-1.54561
6.32349,-4.71812,-5.10739
2.54215,-3.18869,-0.0796828
2.56719,-1.96397,-1.14201
3.14878,-1.50597,-2.49299
-1.45099,5.75842,-0.880367
5.07313,0.0576689,-7.00327
0.736178,1.29832,-0.808898
3.18145,-0.844593,-3.09859
2.59996,0.907949,-3.58989
-0.0210212,2.03293,-0.159077
4.60906,-0.00771654,-6.17534
1.85244,-0.889267,-0.846352
0.978517,0.438878,-0.496593
-2.7423,7.77392,-0.407761
-0.892884,4.05124,-0.387892
1.37704,-1.14221,0.156779
1.00445,0.107899,-0.264004
2.20881,2.30001,-4.09802
5.00673,-0.0622565,-6.79266
-0.642976,3.38101,-0.245879
2.34123,0.3912,-2.72805
1.28147,-0.431145,-0.276493
2.76404,1.54858,-4.39722
3.74386,4.09725,-8.15414
-1.44158,4.52769,0.129554
2.95199,-2.3113,-1.49389
2.98874,-1.74832,-2.0243
2.36544,3.86769,-5.66548
3.07692,1.32221,-4.73005
2.07534,1.69923,-3.37492
-1.93828,5.54971,0.105713
1.49624,1.79091,-2.48616
0.801652,1.24712,-0.875355
0.412505,0.923976,0.0425113
-2.92963,7.31517,0.286745
2.86747,0.0769845,-3.34327
4.12265,-4.1053,-1.94999
2.78246,2.59675,-5.30139
1.25367,-0.554562,-0.127316
0.828674,1.00676,-0.720091
2.85891,3.89439,-6.51018
3.70837,2.67313,-6.90822
1.39113,-0.529716,-0.377125
2.99213,2.6452,-5.69122
0.611761,0.939309,-0.302359
4.52752,-5.01149,-1.86963
1.44911,4.86705,-4.97106
2.19074,-2.64194,0.0503827
-1.47661,8.20143,-2.8735
5.14977,-0.167396,-6.94345
1.76801,5.3894,-5.93785
5.4324,-2.64628,-5.34876
4.91692,0.316023,-6.95822
3.34256,0.718677,-4.66983
0.216612,1.05569,0.259242
0.942237,4.20719,-3.57638
-0.100552,2.41537,-0.345223
1.0888,0.156061,-0.444721
5.81296,-1.22012,-7.17149
0.487553,0.955997,-0.109252
4.83644,-7.66374,-0.174283
0.0578419,6.00005,-3.59644
2.54325,4.35458,-6.36757
2.87131,-3.84469,-0.0816054
1.0107,3.24145,-2.88572
2.62778,-0.619673,-2.36324
4.44905,-2.65136,-3.70562
4.6276,-4.45373,-2.50123
3.2768,1.26506,-5.01555
3.32501,-1.78287,-2.55596
1.44707,6.8845,-6.64887
3.22513,-4.93951,0.241044
2.91919,-2.04676,-1.65968
1.21395,4.03606,-3.88663
3.36179,-1.18781,-3.11315
1.14133,2.27639,-2.29921
2.97882,-0.391718,-3.13827
5.34242,-8.25696,-0.523236
0.949358,-0.0455667,-0.0442911
4.99606,1.10255,-7.74556
3.87691,2.03147,-6.65442
5.21511,-2.87391,-4.79693
2.78573,0.280632,-3.37674
5.02339,0.825787,-7.56048
4.07893,-5.79846,-0.466168
4.77406,-1.13579,-5.51027
1.0406,2.62104,-2.41853
5.75617,-2.32682,-6.15461
0.558641,0.293791,0.324105
0.89218,0.306788,-0.242623
0.978088,0.393284,-0.457883
